time,ssp585,ssp245,ssp126,ssp119
1993,0.6786311158056391,0.6786311158056391,0.6786311158056391,0.6786311158056391
1994,0.6996912884602553,0.6996912884602553,0.6996912884602553,0.6996912884602553
1995,0.7216670537006163,0.7216670537006163,0.7216670537006163,0.7216670537006163
1996,0.7432431551375751,0.7432431551375751,0.7432431551375751,0.7432431551375751
1997,0.7633726906720488,0.7633726906720488,0.7633726906720488,0.7633726906720488
1998,0.7817542186605305,0.7817542186605305,0.7817542186605305,0.7817542186605305
1999,0.7989838950107508,0.7989838950107508,0.7989838950107508,0.7989838950107508
2000,0.8159057191396959,0.8159057191396959,0.8159057191396959,0.8159057191396959
2001,0.8333754647993142,0.8333754647993142,0.8333754647993142,0.8333754647993142
2002,0.8521165341306698,0.8521165341306698,0.8521165341306698,0.8521165341306698
2003,0.8728740454889342,0.8728740454889342,0.8728740454889342,0.8728740454889342
2004,0.8953182050232777,0.8953182050232777,0.8953182050232777,0.8953182050232777
2005,0.918809799156472,0.918809799156472,0.918809799156472,0.918809799156472
2006,0.94304086373535,0.94304086373535,0.94304086373535,0.94304086373535
2007,0.9676228301364144,0.9676228301364144,0.9676228301364144,0.9676228301364144
2008,0.992011185874154,0.992011185874154,0.992011185874154,0.992011185874154
2009,1.0158200040836074,1.0158200040836074,1.0158200040836074,1.0158200040836074
2010,1.039136917872029,1.039136917872029,1.039136917872029,1.039136917872029
2011,1.061889243078085,1.061889243078085,1.061889243078085,1.061889243078085
2012,1.0847217882202085,1.0847217882202085,1.0847217882202085,1.0847217882202085
2013,1.1080416170035647,1.1080416170035647,1.1080416170035647,1.1080416170035647
2014,1.132696097802271,1.132696097802271,1.132696097802271,1.132696097802271
2015,1.1576088728678802,1.1576088728678802,1.1576088728678802,1.1576088728678802
2016,1.1827936849534906,1.1827936849534906,1.1827936849534906,1.1827936849534906
2017,1.2082595646126286,1.2082595646126286,1.2082595646126286,1.2082595646126286
2018,1.2340065118452943,1.2340065118452943,1.2340065118452943,1.2340065118452943
2019,1.260034526651488,1.260034526651488,1.260034526651488,1.260034526651488
2020,1.286334195052541,1.286334195052541,1.286334195052541,1.286334195052541
2021,1.3128703836017626,1.3128703836017626,1.3128703836017626,1.3128703836017626
2022,1.3415834390722972,1.3420393129958934,1.3420233480300852,1.341958996424279
2023,1.3712999285888674,1.370176691188095,1.3702276715751966,1.3704146148059482
2024,1.4020696216070143,1.3975309149328414,1.3975434152416903,1.397858591725292
2025,1.4339089724222458,1.424299341363857,1.4240160733547382,1.4240425849857932
2026,1.4668065792619516,1.4506199237634643,1.4496725997172402,1.4487973563471461
2027,1.500753205690304,1.4766115622948874,1.4745583347843894,1.4720373519207568
2028,1.5357170380935867,1.5023485456966943,1.498702769754295,1.4937090249569775
2029,1.5716524591620928,1.527871584665255,1.5221258884593813,1.5137839320096342
2030,1.6085345492132832,1.553225145662388,1.5448664874379534,1.53228279497976
2031,1.6463518492338876,1.578446125519308,1.5669776346247712,1.5492610489251988
2032,1.6840592391512212,1.6044051818850655,1.5877951553170027,1.5624887779730308
